id,email,name,tours_count,reviews_count,followers_count,completed_tours_count,fake_email,total_tours_views,favourites_count,distance_travelled,country,time_travelled,tours_taken_count,tour_downloads_count
12993,user_12993@email.com,User 12993,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
12994,user_12994@email.com,User 12994,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
12995,user_12995@email.com,User 12995,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
12996,user_12996@email.com,User 12996,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
12997,user_12997@email.com,User 12997,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
12998,user_12998@email.com,User 12998,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
12999,user_12999@email.com,User 12999,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13000,user_13000@email.com,User 13000,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13001,user_13001@email.com,User 13001,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13002,user_13002@email.com,User 13002,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13003,user_13003@email.com,User 13003,0,0,0,0,True,0,1,0.0,UNKNOWN,0.0,0.0,0
13004,user_13004@email.com,User 13004,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13005,user_13005@email.com,User 13005,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13006,user_13006@email.com,User 13006,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13007,user_13007@email.com,User 13007,0,0,0,0,False,0,0,0.0,UNKNOWN,35.54,0.0,0
13008,user_13008@email.com,User 13008,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13009,user_13009@email.com,User 13009,0,0,0,0,False,0,0,0.0,UNKNOWN,0.1,0.0,0
13010,user_13010@email.com,User 13010,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13011,user_13011@email.com,User 13011,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13012,user_13012@email.com,User 13012,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13013,user_13013@email.com,User 13013,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13014,user_13014@email.com,User 13014,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13015,user_13015@email.com,User 13015,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13016,user_13016@email.com,User 13016,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13017,user_13017@email.com,User 13017,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13018,user_13018@email.com,User 13018,0,0,0,0,False,0,0,0.0,UNKNOWN,0.4,0.0,0
13019,user_13019@email.com,User 13019,0,0,0,0,False,0,0,0.0,UNKNOWN,99.57,0.0,0
13020,user_13020@email.com,User 13020,0,0,0,0,False,0,0,0.0,UNKNOWN,29.52,0.0,0
13021,user_13021@email.com,User 13021,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13022,user_13022@email.com,User 13022,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13023,user_13023@email.com,User 13023,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13024,user_13024@email.com,User 13024,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13025,user_13025@email.com,User 13025,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13026,user_13026@email.com,User 13026,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13027,user_13027@email.com,User 13027,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13028,user_13028@email.com,User 13028,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13029,user_13029@email.com,User 13029,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13030,user_13030@email.com,User 13030,0,0,0,0,False,0,0,0.0,UNKNOWN,8.51,0.0,0
13031,user_13031@email.com,User 13031,0,0,0,0,False,0,0,0.0,UNKNOWN,0.06,0.0,0
13032,user_13032@email.com,User 13032,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13033,user_13033@email.com,User 13033,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13034,user_13034@email.com,User 13034,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13035,user_13035@email.com,User 13035,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13036,user_13036@email.com,User 13036,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13037,user_13037@email.com,User 13037,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13038,user_13038@email.com,User 13038,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13039,user_13039@email.com,User 13039,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13040,user_13040@email.com,User 13040,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13041,user_13041@email.com,User 13041,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13042,user_13042@email.com,User 13042,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13043,user_13043@email.com,User 13043,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13044,user_13044@email.com,User 13044,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13045,user_13045@email.com,User 13045,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13046,user_13046@email.com,User 13046,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13047,user_13047@email.com,User 13047,0,0,0,0,True,0,0,0.0,UNKNOWN,1.18,0.0,0
13048,user_13048@email.com,User 13048,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13049,user_13049@email.com,User 13049,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13050,user_13050@email.com,User 13050,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13051,user_13051@email.com,User 13051,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13052,user_13052@email.com,User 13052,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13053,user_13053@email.com,User 13053,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13054,user_13054@email.com,User 13054,0,0,0,0,False,0,2,0.0,UNKNOWN,9.21,0.0,0
13055,user_13055@email.com,User 13055,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13056,user_13056@email.com,User 13056,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13057,user_13057@email.com,User 13057,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13058,user_13058@email.com,User 13058,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13059,user_13059@email.com,User 13059,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13060,user_13060@email.com,User 13060,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13061,user_13061@email.com,User 13061,0,0,0,0,False,0,0,0.0,United States of America,0.0,0.0,0
13062,user_13062@email.com,User 13062,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13063,user_13063@email.com,User 13063,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13064,user_13064@email.com,User 13064,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13065,user_13065@email.com,User 13065,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13066,user_13066@email.com,User 13066,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13067,user_13067@email.com,User 13067,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13068,user_13068@email.com,User 13068,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13069,user_13069@email.com,User 13069,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13070,user_13070@email.com,User 13070,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13071,user_13071@email.com,User 13071,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13072,user_13072@email.com,User 13072,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13073,user_13073@email.com,User 13073,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13074,user_13074@email.com,User 13074,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13075,user_13075@email.com,User 13075,0,0,0,0,False,0,0,0.0,UNKNOWN,4.25,0.0,0
13076,user_13076@email.com,User 13076,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13077,user_13077@email.com,User 13077,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13078,user_13078@email.com,User 13078,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13079,user_13079@email.com,User 13079,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13080,user_13080@email.com,User 13080,1,0,0,0,False,49,0,0.0,UNKNOWN,2.43,0.0,0
13081,user_13081@email.com,User 13081,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13082,user_13082@email.com,User 13082,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13083,user_13083@email.com,User 13083,0,0,0,0,False,0,0,0.0,UNKNOWN,5.3,0.0,0
13084,user_13084@email.com,User 13084,1,0,0,0,False,9,0,0.0,UNKNOWN,44.54,0.0,0
13085,user_13085@email.com,User 13085,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13086,user_13086@email.com,User 13086,1,0,0,0,False,33,0,0.0,UNKNOWN,0.0,0.0,0
13087,user_13087@email.com,User 13087,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13088,user_13088@email.com,User 13088,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13089,user_13089@email.com,User 13089,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13090,user_13090@email.com,User 13090,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13091,user_13091@email.com,User 13091,1,0,0,0,False,62,0,0.0,UNKNOWN,0.0,0.0,0
13092,user_13092@email.com,User 13092,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13093,user_13093@email.com,User 13093,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13094,user_13094@email.com,User 13094,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13095,user_13095@email.com,User 13095,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13096,user_13096@email.com,User 13096,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13097,user_13097@email.com,User 13097,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13098,user_13098@email.com,User 13098,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13099,user_13099@email.com,User 13099,3,0,2,0,False,6,0,0.0,United Kingdom,4.0,0.0,0
13100,user_13100@email.com,User 13100,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13101,user_13101@email.com,User 13101,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13102,user_13102@email.com,User 13102,0,0,0,0,False,0,0,0.0,UNKNOWN,23.71,0.0,0
13103,user_13103@email.com,User 13103,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13104,user_13104@email.com,User 13104,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13105,user_13105@email.com,User 13105,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13106,user_13106@email.com,User 13106,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13107,user_13107@email.com,User 13107,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13108,user_13108@email.com,User 13108,0,0,0,0,False,0,0,0.0,UNKNOWN,0.09,0.0,0
13109,user_13109@email.com,User 13109,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13110,user_13110@email.com,User 13110,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13111,user_13111@email.com,User 13111,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13112,user_13112@email.com,User 13112,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13113,user_13113@email.com,User 13113,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13114,user_13114@email.com,User 13114,1,0,2,0,False,757,1,0.0,UNKNOWN,27.46,0.0,0
13115,user_13115@email.com,User 13115,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13116,user_13116@email.com,User 13116,0,0,0,0,False,0,0,0.0,UNKNOWN,56.55,0.0,0
13117,user_13117@email.com,User 13117,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13118,user_13118@email.com,User 13118,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13119,user_13119@email.com,User 13119,0,0,0,0,False,0,0,0.0,United Kingdom,0.0,0.0,0
13120,user_13120@email.com,User 13120,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13121,user_13121@email.com,User 13121,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13122,user_13122@email.com,User 13122,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13123,user_13123@email.com,User 13123,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13124,user_13124@email.com,User 13124,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13125,user_13125@email.com,User 13125,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13126,user_13126@email.com,User 13126,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13127,user_13127@email.com,User 13127,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13128,user_13128@email.com,User 13128,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13129,user_13129@email.com,User 13129,0,0,0,0,False,0,0,0.0,UNKNOWN,32.27,0.0,0
13130,user_13130@email.com,User 13130,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13131,user_13131@email.com,User 13131,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13132,user_13132@email.com,User 13132,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13133,user_13133@email.com,User 13133,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
13134,user_13134@email.com,User 13134,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13135,user_13135@email.com,User 13135,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13136,user_13136@email.com,User 13136,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13137,user_13137@email.com,User 13137,1,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13138,user_13138@email.com,User 13138,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13139,user_13139@email.com,User 13139,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13140,user_13140@email.com,User 13140,0,0,0,0,False,0,0,0.0,UNKNOWN,0.21,0.0,0
13141,user_13141@email.com,User 13141,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13142,user_13142@email.com,User 13142,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13143,user_13143@email.com,User 13143,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13144,user_13144@email.com,User 13144,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13145,user_13145@email.com,User 13145,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13146,user_13146@email.com,User 13146,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13147,user_13147@email.com,User 13147,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13148,user_13148@email.com,User 13148,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13149,user_13149@email.com,User 13149,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13150,user_13150@email.com,User 13150,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13151,user_13151@email.com,User 13151,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13152,user_13152@email.com,User 13152,0,0,0,0,False,0,1,0.0,UNKNOWN,13.3,0.0,0
13153,user_13153@email.com,User 13153,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13154,user_13154@email.com,User 13154,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13155,user_13155@email.com,User 13155,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13156,user_13156@email.com,User 13156,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13157,user_13157@email.com,User 13157,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13158,user_13158@email.com,User 13158,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13159,user_13159@email.com,User 13159,0,0,0,0,False,0,0,0.0,Italy,0.0,0.0,0
13160,user_13160@email.com,User 13160,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13161,user_13161@email.com,User 13161,0,1,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
13162,user_13162@email.com,User 13162,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13163,user_13163@email.com,User 13163,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13164,user_13164@email.com,User 13164,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13165,user_13165@email.com,User 13165,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13166,user_13166@email.com,User 13166,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13167,user_13167@email.com,User 13167,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13168,user_13168@email.com,User 13168,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13169,user_13169@email.com,User 13169,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13170,user_13170@email.com,User 13170,0,0,0,0,False,0,0,0.0,UNKNOWN,117.13,0.0,0
13171,user_13171@email.com,User 13171,0,0,0,0,False,0,0,0.0,UNKNOWN,118.61,0.0,0
13172,user_13172@email.com,User 13172,0,0,0,0,True,0,0,0.0,UNKNOWN,68.64999999999999,0.0,0
13173,user_13173@email.com,User 13173,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13174,user_13174@email.com,User 13174,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13175,user_13175@email.com,User 13175,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13176,user_13176@email.com,User 13176,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13177,user_13177@email.com,User 13177,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13178,user_13178@email.com,User 13178,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13179,user_13179@email.com,User 13179,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13180,user_13180@email.com,User 13180,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13181,user_13181@email.com,User 13181,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13182,user_13182@email.com,User 13182,0,0,0,0,False,0,0,0.0,UNKNOWN,43.85,0.0,0
13183,user_13183@email.com,User 13183,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13184,user_13184@email.com,User 13184,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13185,user_13185@email.com,User 13185,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13186,user_13186@email.com,User 13186,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13187,user_13187@email.com,User 13187,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13188,user_13188@email.com,User 13188,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13189,user_13189@email.com,User 13189,1,0,0,0,False,20,0,0.0,United States of America,0.0,0.0,0
13190,user_13190@email.com,User 13190,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13191,user_13191@email.com,User 13191,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13192,user_13192@email.com,User 13192,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13193,user_13193@email.com,User 13193,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13194,user_13194@email.com,User 13194,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13195,user_13195@email.com,User 13195,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13196,user_13196@email.com,User 13196,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13197,user_13197@email.com,User 13197,0,0,0,0,False,4,0,0.0,UNKNOWN,0.0,0.0,0
13198,user_13198@email.com,User 13198,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13199,user_13199@email.com,User 13199,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13200,user_13200@email.com,User 13200,0,0,0,0,False,0,0,0.0,Italy,0.0,0.0,0
13201,user_13201@email.com,User 13201,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13202,user_13202@email.com,User 13202,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13203,user_13203@email.com,User 13203,0,0,0,0,False,0,0,0.0,Ireland,0.0,0.0,0
13204,user_13204@email.com,User 13204,0,0,0,0,False,0,0,0.0,United States of America,0.0,0.0,0
13205,user_13205@email.com,User 13205,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13206,user_13206@email.com,User 13206,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13207,user_13207@email.com,User 13207,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13208,user_13208@email.com,User 13208,0,0,0,0,False,0,0,0.0,UNKNOWN,42.7,0.0,0
13209,user_13209@email.com,User 13209,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13210,user_13210@email.com,User 13210,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13211,user_13211@email.com,User 13211,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13212,user_13212@email.com,User 13212,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13213,user_13213@email.com,User 13213,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13214,user_13214@email.com,User 13214,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13215,user_13215@email.com,User 13215,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13216,user_13216@email.com,User 13216,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13217,user_13217@email.com,User 13217,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13218,user_13218@email.com,User 13218,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13219,user_13219@email.com,User 13219,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13220,user_13220@email.com,User 13220,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13221,user_13221@email.com,User 13221,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13222,user_13222@email.com,User 13222,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13223,user_13223@email.com,User 13223,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13224,user_13224@email.com,User 13224,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13225,user_13225@email.com,User 13225,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13226,user_13226@email.com,User 13226,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13227,user_13227@email.com,User 13227,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13228,user_13228@email.com,User 13228,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13229,user_13229@email.com,User 13229,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13230,user_13230@email.com,User 13230,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13231,user_13231@email.com,User 13231,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13232,user_13232@email.com,User 13232,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13233,user_13233@email.com,User 13233,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13234,user_13234@email.com,User 13234,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13235,user_13235@email.com,User 13235,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13236,user_13236@email.com,User 13236,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13237,user_13237@email.com,User 13237,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13238,user_13238@email.com,User 13238,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13239,user_13239@email.com,User 13239,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13240,user_13240@email.com,User 13240,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13241,user_13241@email.com,User 13241,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13242,user_13242@email.com,User 13242,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13243,user_13243@email.com,User 13243,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13244,user_13244@email.com,User 13244,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13245,user_13245@email.com,User 13245,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13246,user_13246@email.com,User 13246,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13247,user_13247@email.com,User 13247,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13248,user_13248@email.com,User 13248,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13249,user_13249@email.com,User 13249,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13250,user_13250@email.com,User 13250,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13251,user_13251@email.com,User 13251,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
13252,user_13252@email.com,User 13252,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13253,user_13253@email.com,User 13253,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
13254,user_13254@email.com,User 13254,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
